55597 ,0.307255261 
55598 ,0.442539170 
55599 ,0.338053918 
55600 ,0.361829539 
55601 ,0.457484078 
55602 ,0.445081910 
55603 ,0.483345052 
55604 ,0.524374256 
55605 ,0.381082839 
55606 ,0.495860691 
55607 ,0.373305758 
55608 ,0.524374256 
55609 ,0.457484078 
55610 ,0.343268142 
55611 ,0.524374256 
55612 ,0.549276535 
55613 ,0.510955819 
55614 ,0.549276535 
55615 ,0.399392790 
55616 ,0.510955819 
55617 ,0.483345052 
55618 ,0.474288332 
55619 ,0.480299557 
55620 ,0.308034252 
55621 ,0.511869653 
55622 ,0.375790586 
55623 ,0.552689120 
55624 ,0.480299557 
55625 ,0.485917882 
55626 ,0.495860691 
55627 ,0.555920098 
55628 ,0.458391918 
55629 ,0.537935462 
55630 ,0.457484078 
55631 ,0.294553430 
55632 ,0.329786286 
55633 ,0.457484078 
55634 ,0.568248075 
55635 ,0.530160629 
55636 ,0.615864593 
55637 ,0.498435870 
55638 ,0.476637902 
55639 ,0.495860691 
55640 ,0.524374256 
55641 ,0.524374256 
55642 ,0.524374256 
55643 ,0.347175626 
55644 ,0.470850273 
55645 ,0.423861327 
55646 ,0.457484078 
55647 ,0.657807157 
55648 ,0.458391918 
55649 ,0.510955819 
55650 ,0.485917882 
55651 ,0.485917882 
55652 ,0.420496426 
55653 ,0.510955819 
55654 ,0.531249711 
55655 ,0.427233303 
55656 ,0.485917882 
55657 ,0.457484078 
55658 ,0.313945459 
55659 ,0.458391918 
55660 ,0.485917882 
55661 ,0.276229320 
55662 ,0.473417537 
55663 ,0.281778726 
55664 ,0.458391918 
55665 ,0.457484078 
55666 ,0.473417537 
55667 ,0.470850273 
55668 ,0.354552683 
55669 ,0.645646652 
55670 ,0.498435870 
55671 ,0.259265894 
55672 ,0.492811556 
55673 ,0.269720027 
55674 ,0.464338719 
55675 ,0.470850273 
55676 ,0.458391918 
55677 ,0.485917882 
55678 ,0.510955819 
55679 ,0.286354378 
55680 ,0.445081910 
55681 ,0.483345052 
55682 ,0.485917882 
55683 ,0.392964540 
55684 ,0.457484078 
55685 ,0.603948620 
55686 ,0.461818402 
55687 ,0.510955819 
55688 ,0.549276535 
55689 ,0.420496426 
55690 ,0.330753518 
55691 ,0.451728282 
55692 ,0.420496426 
55693 ,0.246329333 
55694 ,0.445081910 
55695 ,0.464338719 
55696 ,0.299584809 
55697 ,0.436136924 
55698 ,0.420496426 
55699 ,0.458391918 
55700 ,0.480299557 
55701 ,0.360820426 
55702 ,0.318811588 
55703 ,0.383249410 
55704 ,0.510955819 
55705 ,0.470850273 
55706 ,0.549276535 
55707 ,0.321052843 
55708 ,0.457484078 
55709 ,0.424714489 
55710 ,0.420496426 
55711 ,0.485917882 
55712 ,0.530160629 
55713 ,0.399392790 
55714 ,0.409186358 
55715 ,0.445081910 
55716 ,0.524374256 
55717 ,0.420496426 
55718 ,0.276229320 
55719 ,0.495860691 
55720 ,0.476637902 
55721 ,0.439355785 
55722 ,0.495860691 
55723 ,0.511869653 
55724 ,0.367040789 
55725 ,0.524374256 
55726 ,0.485917882 
55727 ,0.510955819 
55728 ,0.473417537 
55729 ,0.477550294 
55730 ,0.423861327 
55731 ,0.308034252 
55732 ,0.476637902 
55733 ,0.405855890 
55734 ,0.445081910 
55735 ,0.276229320 
55736 ,0.473417537 
55737 ,0.381082839 
55738 ,0.485917882 
55739 ,0.246329333 
55740 ,0.404974298 
55741 ,0.473417537 
55742 ,0.321052843 
55743 ,0.498435870 
55744 ,0.485917882 
55745 ,0.517846892 
55746 ,0.527813303 
55747 ,0.420496426 
55748 ,0.543700416 
55749 ,0.244629779 
55750 ,0.473417537 
55751 ,0.235493204 
55752 ,0.527813303 
55753 ,0.515315543 
55754 ,0.420496426 
55755 ,0.458391918 
55756 ,0.436136924 
55757 ,0.457484078 
55758 ,0.318811588 
55759 ,0.524374256 
55760 ,0.445081910 
55761 ,0.392964540 
55762 ,0.399564454 
55763 ,0.276229320 
55764 ,0.430220864 
55765 ,0.698519002 
55766 ,0.264320706 
55767 ,0.683016512 
55768 ,0.369341809 
55769 ,0.439532055 
55770 ,0.511869653 
55771 ,0.485917882 
55772 ,0.375790586 
