5.559700000000000000e+04,4.079803989999999936e-01
5.559800000000000000e+04,1.196670719999999993e-01
5.559900000000000000e+04,3.849501450000000213e-01
5.560000000000000000e+04,3.340199240000000236e-01
5.560100000000000000e+04,4.639028190000000218e-01
5.560200000000000000e+04,6.558625915000000361e-01
5.560300000000000000e+04,3.654117000000000060e-01
5.560400000000000000e+04,3.237219889999999878e-01
5.560500000000000000e+04,4.235992430000000142e-01
5.560600000000000000e+04,2.998371409999999737e-01
5.560700000000000000e+04,2.293708180000000041e-01
5.560800000000000000e+04,4.977007700000000145e-01
5.560900000000000000e+04,6.008943389999999996e-01
5.561000000000000000e+04,2.075662400000000130e-01
5.561100000000000000e+04,4.261119870000000254e-01
5.561200000000000000e+04,4.239063840000000249e-01
5.561300000000000000e+04,7.014128699999999661e-01
5.561400000000000000e+04,3.184920820000000097e-01
5.561500000000000000e+04,1.477459570000000111e-01
5.561600000000000000e+04,6.723585770000000128e-01
5.561700000000000000e+04,3.587387380000000014e-01
5.561800000000000000e+04,2.238814269999999940e-01
5.561900000000000000e+04,1.896132140000000021e-01
5.562000000000000000e+04,2.749886759999999875e-01
5.562100000000000000e+04,2.574543120000000185e-01
5.562200000000000000e+04,3.524242249999999799e-01
5.562300000000000000e+04,2.267735999999999918e-01
5.562400000000000000e+04,4.829925259999999776e-01
5.562500000000000000e+04,2.203919360000000105e-01
5.562600000000000000e+04,6.812519820000000337e-01
5.562700000000000000e+04,4.006207800000000097e-01
5.562800000000000000e+04,4.482762000000000135e-01
5.562900000000000000e+04,7.022893674999999281e-01
5.563000000000000000e+04,4.802370440000000018e-01
5.563100000000000000e+04,5.854999770000000048e-01
5.563200000000000000e+04,3.359435379999999860e-01
5.563300000000000000e+04,3.016439839999999761e-01
5.563400000000000000e+04,4.622110329999999934e-01
5.563500000000000000e+04,4.381920519999999986e-01
5.563600000000000000e+04,8.302783929999999479e-01
5.563700000000000000e+04,6.825395714999999974e-01
5.563800000000000000e+04,4.670918190000000192e-01
5.563900000000000000e+04,2.606974639999999899e-01
5.564000000000000000e+04,4.786825909999999906e-01
5.564100000000000000e+04,6.955087644999999874e-01
5.564200000000000000e+04,4.085166170000000263e-01
5.564300000000000000e+04,2.983665659999999997e-01
5.564400000000000000e+04,4.268934320000000171e-01
5.564500000000000000e+04,3.501135009999999936e-01
5.564600000000000000e+04,4.344253909999999941e-01
5.564700000000000000e+04,8.567327439999999905e-01
5.564800000000000000e+04,4.832246259999999904e-01
5.564900000000000000e+04,2.854921380000000064e-01
5.565000000000000000e+04,2.814410439999999736e-01
5.565100000000000000e+04,6.762805775000000352e-01
5.565200000000000000e+04,4.516617549999999981e-01
5.565300000000000000e+04,5.477113340000000496e-01
5.565400000000000000e+04,4.992347970000000079e-01
5.565500000000000000e+04,3.553960429999999948e-01
5.565600000000000000e+04,5.394754360000000304e-01
5.565700000000000000e+04,3.434171429999999803e-01
5.565800000000000000e+04,3.403331059999999963e-01
5.565900000000000000e+04,6.633617670000000466e-01
5.566000000000000000e+04,4.522420540000000044e-01
5.566100000000000000e+04,2.478292209999999884e-01
5.566200000000000000e+04,3.925829559999999829e-01
5.566300000000000000e+04,3.729959600000000153e-01
5.566400000000000000e+04,6.625175955000000005e-01
5.566500000000000000e+04,6.620636755000000040e-01
5.566600000000000000e+04,2.607927489999999904e-01
5.566700000000000000e+04,5.167806929999999577e-01
5.566800000000000000e+04,2.104473460000000073e-01
5.566900000000000000e+04,8.085603270000000231e-01
5.567000000000000000e+04,2.536987560000000252e-01
5.567100000000000000e+04,4.126736200000000188e-01
5.567200000000000000e+04,5.571178469999999994e-01
5.567300000000000000e+04,5.681816499999999825e-01
5.567400000000000000e+04,4.033476790000000145e-01
5.567500000000000000e+04,4.919918939999999852e-01
5.567600000000000000e+04,3.080943589999999843e-01
5.567700000000000000e+04,6.136959290000000289e-01
5.567800000000000000e+04,6.697115559999999856e-01
5.567900000000000000e+04,5.852802590000000249e-01
5.568000000000000000e+04,3.894089580000000272e-01
5.568100000000000000e+04,4.870672240000000208e-01
5.568200000000000000e+04,2.953645879999999835e-01
5.568300000000000000e+04,6.298039064999999548e-01
5.568400000000000000e+04,4.576435150000000007e-01
5.568500000000000000e+04,8.206596400000000235e-01
5.568600000000000000e+04,3.020333789999999907e-01
5.568700000000000000e+04,2.724932800000000044e-01
5.568800000000000000e+04,7.109136200000000239e-01
5.568900000000000000e+04,4.552661610000000025e-01
