5.559700000000000000e+04,3.178120523290350330e-01
5.559800000000000000e+04,2.428049099277275191e-01
5.559900000000000000e+04,3.470833504808093495e-01
5.560000000000000000e+04,4.173296713576276629e-01
5.560100000000000000e+04,5.226884514916090296e-01
5.560300000000000000e+04,3.649660881420581093e-01
5.560400000000000000e+04,5.315332603963902613e-01
5.560500000000000000e+04,4.339137303415141478e-01
5.560600000000000000e+04,2.958178695295197724e-01
5.560700000000000000e+04,2.510085305072692341e-01
5.560800000000000000e+04,4.682486975538999174e-01
5.560900000000000000e+04,5.310394047604254375e-01
5.561000000000000000e+04,2.935675382288146507e-01
5.561100000000000000e+04,5.124447312309342584e-01
5.561200000000000000e+04,4.355126292854099579e-01
5.561300000000000000e+04,4.664727233802396511e-01
5.561400000000000000e+04,4.400832190702545499e-01
5.561500000000000000e+04,2.127193027193229058e-01
5.561600000000000000e+04,5.510210467442117066e-01
5.561700000000000000e+04,3.512448436646212757e-01
5.561800000000000000e+04,3.214143574800030212e-01
5.561900000000000000e+04,4.906594100621451959e-01
5.562000000000000000e+04,3.112649625165223588e-01
5.562100000000000000e+04,4.095651920038482219e-01
5.562200000000000000e+04,3.062983621138546941e-01
5.562300000000000000e+04,4.830495637127731889e-01
5.562400000000000000e+04,4.633973513171969483e-01
5.562500000000000000e+04,2.873192860501064261e-01
5.562700000000000000e+04,4.380497214236326875e-01
5.562800000000000000e+04,3.222136967006140051e-01
5.563000000000000000e+04,3.683150565260278619e-01
5.563100000000000000e+04,4.150517226881563215e-01
5.563200000000000000e+04,4.595030669051584082e-01
5.563300000000000000e+04,4.361771946140807765e-01
5.563400000000000000e+04,5.178838414385387168e-01
5.563500000000000000e+04,4.237907033924546707e-01
5.563600000000000000e+04,8.008498166658389872e-01
5.563800000000000000e+04,4.696656944812290790e-01
5.563900000000000000e+04,3.268669586578012431e-01
5.564000000000000000e+04,4.769698898508695217e-01
5.564200000000000000e+04,4.088401111181043102e-01
5.564300000000000000e+04,3.629076167692752430e-01
5.564400000000000000e+04,3.453238083190454111e-01
5.564500000000000000e+04,2.964620805105563917e-01
5.564600000000000000e+04,4.877851423456202040e-01
5.564700000000000000e+04,8.016876841765708805e-01
5.564800000000000000e+04,3.920678725769753958e-01
5.564900000000000000e+04,3.584725530736975752e-01
5.565000000000000000e+04,3.814789348953316339e-01
5.565200000000000000e+04,3.772507565759408710e-01
5.565300000000000000e+04,4.832313464020018268e-01
5.565400000000000000e+04,3.910340163526424551e-01
5.565500000000000000e+04,3.193600880445474632e-01
5.565600000000000000e+04,5.296500719391784573e-01
5.565700000000000000e+04,4.138413694708842350e-01
5.565800000000000000e+04,3.913572786352275679e-01
5.565900000000000000e+04,5.135830827870547788e-01
5.566000000000000000e+04,4.756750805368054058e-01
5.566100000000000000e+04,3.613068431179696782e-01
5.566200000000000000e+04,4.927980075960300965e-01
5.566300000000000000e+04,3.473422783747765474e-01
5.566600000000000000e+04,4.242080073083900893e-01
5.566700000000000000e+04,4.212244953107162626e-01
5.566800000000000000e+04,2.646202871436786341e-01
5.566900000000000000e+04,7.204058417200738251e-01
5.567000000000000000e+04,3.504712679690907828e-01
5.567100000000000000e+04,3.137687434760347838e-01
5.567200000000000000e+04,4.909059981753389201e-01
5.567400000000000000e+04,3.997711155544700912e-01
5.567500000000000000e+04,4.686350647748708242e-01
5.567600000000000000e+04,3.878546185518005340e-01
5.567700000000000000e+04,5.233484216290829050e-01
5.567800000000000000e+04,4.316267373588603129e-01
5.567900000000000000e+04,5.210164994488828416e-01
5.568000000000000000e+04,3.514353478112255957e-01
5.568100000000000000e+04,3.647846580921720316e-01
5.568200000000000000e+04,4.250041600903781136e-01
5.568400000000000000e+04,4.252758679157869204e-01
5.568500000000000000e+04,8.072558783457587372e-01
5.568600000000000000e+04,3.145149507731652139e-01
5.568700000000000000e+04,4.751873616810377010e-01
5.568800000000000000e+04,5.129670346624629618e-01
5.568900000000000000e+04,5.176738249936303493e-01
5.569000000000000000e+04,4.607352384586982375e-01
5.569100000000000000e+04,3.610297623445657411e-01
5.569200000000000000e+04,3.322259686999644579e-01
5.569300000000000000e+04,4.400616310598570169e-01
5.569500000000000000e+04,3.279506004937465802e-01
5.569600000000000000e+04,2.702081115001438993e-01
5.569700000000000000e+04,2.730255507387193692e-01
5.569800000000000000e+04,4.667210410171618862e-01
5.569900000000000000e+04,3.273843702343963158e-01
5.570000000000000000e+04,5.447338508087987696e-01
5.570100000000000000e+04,4.620211502522778013e-01
